Date,User,Message
2020-09-10 10:42:38,"슉냥","추석때 생각하믄 휴-ㅅ-"
2020-09-10 10:42:39,"Joon","회사에서 기숙사 지원때문에."
2020-09-10 10:43:33,"근근근","최고…"
2020-09-10 10:43:50,"징가룬","차로 출퇴근하시는 분 계시나여?"
2020-09-10 10:45:32,"Hoon","차로 다니다가 대중교통으로.."
2020-09-10 10:45:40,"슉냥","저요"
2020-09-10 10:45:44,"고기양","저염"
2020-09-10 10:45:49,"고기양","이모티콘"
2020-09-10 10:45:52,"슉냥","차로 열심히…"
2020-09-10 10:46:02,"고기양","빠르게.."
2020-09-10 10:46:38,"슉냥","집이 먼건 둘째치고 회사까지 가는 대중교통편이 좋지 않아서"
2020-09-10 10:46:54,"Joon","역시 후쿠오카쪽은.. 프론트엔드쪽 "
2020-09-10 10:46:58,"고기양","대중교통을 멀리하고있어서.."
2020-09-10 10:47:11,"rn","후쿠오카도"
2020-09-10 10:47:16,"Joon","테스트 툴같은거 쓰는데가 별로 없는듯."
2020-09-10 10:47:17,"rn","it쪽"
2020-09-10 10:47:20,"rn","많나요?"
2020-09-10 10:47:24,"rn","대부분 도쿄로 들어서"
2020-09-10 10:47:30,"Joon","도쿄와 오사카에 비해 적죠."
2020-09-10 10:47:40,"rn","jlpt는"
2020-09-10 10:47:44,"rn","거의 기본으로"
2020-09-10 10:47:48,"Joon","전 없어요 ㅋㅋㅋ"
2020-09-10 10:47:50,"rn","따고 들어가야겠죠?.."
2020-09-10 10:47:52,"rn","아하"
2020-09-10 10:48:09,"몽땅","!!!!"
2020-09-10 10:48:14,"몽땅","jlpt ㅋㅋㅋㅋㅋ"
2020-09-10 10:49:14,"호수","고통받는 개발자분들이 많으시네"
2020-09-10 10:49:18,"호수","ㅠㅠ"
2020-09-10 10:49:58,"Spring Boot JPA","사진"
2020-09-10 10:50:01,"Spring Boot JPA","연차 스타뜨!ㄲㄲㄲㄲㄲㄲㄲㄲㄲㄲㄲㄲ"
2020-09-10 10:50:06,"Joon","너무 너무 고통스러움.."
2020-09-10 10:50:22,"심플리시티👀","사진"
2020-09-10 10:50:30,"Joon","그래서 10월달에 그만둔다고하니... 만약에 코로나때문에 일 못잡으면 다시와달라고.."
2020-09-10 10:50:36,"심플리시티👀","육만전자 컴백"
2020-09-10 10:50:45,"검은곰","인정받는 인재..."
2020-09-10 10:50:48,"Jh","삼월중반에 사만전자했는데"
2020-09-10 10:50:53,"Joon","인정받기보단 ㅋㅋㅋ"
2020-09-10 10:50:54,"Jh","대단하군용..."
2020-09-10 10:51:00,"Joon","너무..너무............... 수준이 낮음."
2020-09-10 10:51:13,"Joon","렌더같은것도 고려안하고.."
2020-09-10 10:51:18,"Joon","아 진짜 대박인게 하나 있었다"
2020-09-10 10:51:34,"검은곰","흑흑"
2020-09-10 10:51:36,"FreeVue(홍성준)","크으으…"
2020-09-10 10:51:36,"Joon","bearer 인증이 있는데 ㅋㅋㅋㅋ 서버에서 그걸.. ㅋㅋ 처리 안함 ㅋㅋㅋㅋ"
2020-09-10 10:51:38,"FreeVue(홍성준)","토스"
2020-09-10 10:51:40,"FreeVue(홍성준)","난리났다"
2020-09-10 10:51:42,"FreeVue(홍성준)","클났다"
2020-09-10 10:51:48,"FreeVue(홍성준)","사직서 양식 어디있더라"
2020-09-10 10:52:06,"심플리시티👀","토스?"
2020-09-10 10:52:17,"캐스더냇츠","?"
2020-09-10 10:52:25,"심플리시티👀","샵검색: #사직서"
2020-09-10 10:52:46,"검은곰","토스?"
2020-09-10 10:52:52,"몽땅","갑분토"
2020-09-10 10:52:55,"몽땅","스?"
2020-09-10 10:53:01,"검은곰","스님?"
2020-09-10 10:53:02,"FreeVue(홍성준)","토스 프로젝트 외주로 작업 들어가는데"
2020-09-10 10:53:06,"FreeVue(홍성준)","뭐 없어서 큰일입니다"
2020-09-10 10:53:16,"몽땅","?"
2020-09-10 10:53:19,"FreeVue(홍성준)","11월 초까지 라는데"
2020-09-10 10:53:26,"FreeVue(홍성준)","아직 개발도 안들어갔다고 하네요"
2020-09-10 10:53:33,"FreeVue(홍성준)","그걸 이제 와서 저희쪽으로"
2020-09-10 10:53:34,"HelloWorld","토스 과제에서 광탈했는뎅....ㅡ..ㅡ ㅋ"
2020-09-10 10:53:49,"앵귤러를 보면 울리는 사이렌","토스 넥스트요?"
2020-09-10 10:54:00,"HelloWorld","아녀 전 토스뱅킹이였음"
2020-09-10 10:54:13,"그냥 잉여 큿","토스 넥스트 면탈"
2020-09-10 10:54:14,"그냥 잉여 큿","헤헿"
2020-09-10 10:54:21,"Jh","면탈 아쉽네요 ㅠㅠ"
2020-09-10 10:54:26,"그냥 잉여 큿","토스를 외치면"
2020-09-10 10:54:27,"그냥 잉여 큿","제가 나타나져"
2020-09-10 10:54:29,"그냥 잉여 큿","ㅜㅡㅜ"
2020-09-10 10:55:19,"심플리시티👀","돈은 마니 주겠네요"
2020-09-10 10:55:25,"심플리시티👀","돈도 토스로 송금해 주려나"
2020-09-10 10:55:26,"코린이/서울","토스 머싯서..."
2020-09-10 10:55:32,"그냥 잉여 큿","전 탈락인데여"
2020-09-10 10:55:39,"몽땅","큿’"
2020-09-10 10:55:49,"심플리시티👀","토스 8시간만에 서류탈락함"
2020-09-10 10:56:01,"심플리시티👀","아침에 써서 저녁에 탈락"
2020-09-10 10:57:27,"문성주","저도 예전에 병특이직하려고했다가"
2020-09-10 10:57:30,"문성주","실패했었져"
2020-09-10 10:58:33,"Spring Boot JPA","@앵귤러를 보면 울리는 사이렌"
2020-09-10 10:58:34,"Spring Boot JPA","유일한"
2020-09-10 10:58:37,"앵귤러를 보면 울리는 사이렌","?"
2020-09-10 10:58:38,"Spring Boot JPA","토스 합격자"
2020-09-10 10:58:44,"Spring Boot JPA","목걸이 걸어드릴게요"
2020-09-10 10:58:49,"Moozi","그에게 주어지는"
2020-09-10 10:58:49,"호수","언제 토스들어가셧어요"
2020-09-10 10:58:53,"앵귤러를 보면 울리는 사이렌","아"
2020-09-10 10:58:53,"심플리시티👀","(목걸이짤)"
2020-09-10 10:58:58,"앵귤러를 보면 울리는 사이렌","저 테크면접까지는 합격했고"
2020-09-10 10:58:58,"Spring Boot JPA","2222"
2020-09-10 10:59:00,"앵귤러를 보면 울리는 사이렌","병특인거 걸려서"
2020-09-10 10:59:04,"앵귤러를 보면 울리는 사이렌","이번 블라채용 짤리고"
2020-09-10 10:59:06,"Moozi","크…"
2020-09-10 10:59:09,"앵귤러를 보면 울리는 사이렌","내년에 저 이직 가능할때 자기들이 연락준대요"
2020-09-10 10:59:10,"심플리시티👀","사기...?"
2020-09-10 10:59:12,"심플리시티👀","오"
2020-09-10 10:59:14,"Moozi","미춋다"
2020-09-10 10:59:15,"호수","와"
2020-09-10 10:59:16,"심플리시티👀","쩐다"
2020-09-10 10:59:17,"호수","역시"
2020-09-10 10:59:18,"호수","앵싸님"
2020-09-10 10:59:18,"Spring Boot JPA","쩐다"
2020-09-10 10:59:24,"심플리시티👀","이건 마치"
2020-09-10 10:59:31,"심플리시티👀","fa 풀리면 연락 주겠다"
2020-09-10 10:59:38,"Spring Boot JPA","병특"
2020-09-10 10:59:39,"Spring Boot JPA","풀리는"
2020-09-10 10:59:39,"호수","이제 지금 회사 대표님 울상.."
2020-09-10 10:59:42,"Spring Boot JPA","날짜에"
2020-09-10 10:59:42,"심플리시티👀","난 fa 풀리면 백수인데"
2020-09-10 10:59:43,"Spring Boot JPA","딱맞춰서"
2020-09-10 10:59:45,"문성주","근데 뭐.."
2020-09-10 10:59:46,"Spring Boot JPA","전화오는거"
2020-09-10 10:59:47,"Spring Boot JPA","아님?"
2020-09-10 10:59:49,"문성주","앵싸님옮길맘"
2020-09-10 10:59:50,"Spring Boot JPA","핵쩐다"
2020-09-10 10:59:51,"문성주","없잖아요"
2020-09-10 10:59:54,"Spring Boot JPA","222"
2020-09-10 10:59:55,"심플리시티👀","카니발 출발한 담에 회사 앞에 레드카펫"
2020-09-10 10:59:59,"Spring Boot JPA","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-10 11:00:00,"문성주","그거들고 연협때 페이 더땡겨요"
2020-09-10 11:00:01,"Spring Boot JPA","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ억"
2020-09-10 11:00:01,"앵귤러를 보면 울리는 사이렌","넹 없어서 굳이 내년에 제안 수락할 필요도"
2020-09-10 11:00:10,"심플리시티👀","머싯당"
2020-09-10 11:00:11,"Moozi","페이에 보탬이되겠군요"
2020-09-10 11:00:17,"Spring Boot JPA","토스 대표가"
2020-09-10 11:00:20,"Spring Boot JPA","카니발에서 나와서"
2020-09-10 11:00:22,"Spring Boot JPA","앵싸님 앞에 똭"
2020-09-10 11:00:30,"심플리시티👀","앵싸님이 거기서 거절"
2020-09-10 11:00:38,"Spring Boot JPA","크"
2020-09-10 11:00:44,"심플리시티👀","시룬데여?"
2020-09-10 11:00:57,"Joon","카니발이라뇨 ㅋㅋ 헬기띄움"
2020-09-10 11:01:00,"그냥 잉여 큿","역시 엥싸님 크흐"
2020-09-10 11:01:08,"개발을 개발새발","전용기 보냄"
2020-09-10 11:01:54,"Spring Boot JPA","억"
2020-09-10 11:03:35,"호수","바로 모셔가버리기 ㅋㅋ"
2020-09-10 11:05:10,"FreeVue(홍성준)","토스 대표가 픽업"
2020-09-10 11:10:20,"검은곰","어머냥"
2020-09-10 11:10:57,"죠셉","오우"
2020-09-10 11:11:33,"대민한국 만세","질문이 이씁니다.
자바스크립트에서 
object 로 생성한경우 iterator 가 없는데 
let a = { a : 1 } 
console.log( { ...a } ) 
에서 처럼 a에 spead 연산이 가능한 이유가 뭘까요?"
2020-09-10 11:13:12,"최태산 - [dolen/도렌]","그건"
2020-09-10 11:13:16,"대민한국 만세","그건.. ?"
2020-09-10 11:13:17,"최태산 - [dolen/도렌]","언어가 지원해주기 때문이에여"
2020-09-10 11:13:25,"리액트가즈아","그렇죠"
2020-09-10 11:13:28,"대민한국 만세","예외케이스 같은건가요?"
2020-09-10 11:13:39,"최태산 - [dolen/도렌]","아녀"
2020-09-10 11:13:41,"최태산 - [dolen/도렌]","언어의 스펙이에요"
2020-09-10 11:13:44,"TheWing","TheWing님이 나갔습니다."
2020-09-10 11:13:49,"최태산 - [dolen/도렌]","연산자에요 연산자"
2020-09-10 11:13:50,"리액트가즈아","es6가 나오면서"
2020-09-10 11:13:53,"최태산 - [dolen/도렌]","https://developer.mozilla.org/ko/docs/Web/JavaScript/Reference/Operators/Spread_syntax"
2020-09-10 11:13:54,"리액트가즈아","만들어진거에요"
2020-09-10 11:14:26,"대민한국 만세","아.. 제가 궁금한거는 스프레드 연산자의경우 Symbol.iterator 가 prototype 이 있는 객체들만 가능하다는걸로 아는데,"
2020-09-10 11:14:47,"대민한국 만세","object 의경우 포함하고 있지않거든요.
그런데 저런 표현식이 가능하다는점이 의아해서."
2020-09-10 11:14:47,"리액트가즈아","https://www.codingame.com/playgrounds/7998/es6-tutorials-spread-operator-with-fun"
2020-09-10 11:14:51,"최태산 - [dolen/도렌]","https://developer.mozilla.org/ko/docs/Web/JavaScript/Reference/Operators/Destructuring_assignment#%EA%B0%9D%EC%B2%B4_%EA%B5%AC%EC%A1%B0_%EB%B6%84%ED%95%B4"
2020-09-10 11:14:53,"최태산 - [dolen/도렌]","이거네요."
2020-09-10 11:15:56,"최태산 - [dolen/도렌]","ES9에 추가된 언어가 지원하는 기능입니다."
2020-09-10 11:19:04,"Moozi","아 도렌님"
2020-09-10 11:19:09,"Moozi","어제 얘기가 계속 빙빙돌았떤게"
2020-09-10 11:19:16,"Moozi","제가 리덕스가 상태를 직렬화해서 갖고있는건줄알았는데"
2020-09-10 11:19:25,"Moozi","코드를 보니까 그냥 들고있는거고 직렬화가능한 상태만 권장하던거였더군요"
2020-09-10 11:19:31,"최태산 - [dolen/도렌]","ㅎㅎㅎ 네"
2020-09-10 11:19:33,"Moozi","제가 애초부터 오해를해서ㅋㅋㅋ그런사단이"
2020-09-10 11:19:36,"최태산 - [dolen/도렌]","강요도 아니고요 ㅋㅋ"
2020-09-10 11:19:38,"최태산 - [dolen/도렌]","권장이에요 ㅎㅎ"
2020-09-10 11:19:43,"Moozi","그래서 완벽하게 이해했읍니다"
2020-09-10 11:19:48,"Moozi","이모티콘"
2020-09-10 11:19:48,"최태산 - [dolen/도렌]","한마디로 자기들이 직렬화할 수 있는 데이터를 저장해주세요. 인거에요"
2020-09-10 11:19:58,"최태산 - [dolen/도렌]","객체를 저장하지 말라던가, 뭐는 저장하고 뭐는 저장하지 마세요"
2020-09-10 11:20:00,"최태산 - [dolen/도렌]","이런 개념 자체가 아님"
2020-09-10 11:20:19,"최태산 - [dolen/도렌]","직렬화 할 수 있는 (본인들이 만든 아키텍쳐가) 데이터 형태를 저장하는 것을 ""권장""합니다."
2020-09-10 11:20:31,"리액트가즈아","https://nitayneeman.com/posts/object-rest-and-spread-properties-in-ecmascript-2018/"
2020-09-10 11:21:08,"대민한국 만세","console.log( ...a ) 가 안되는 이유를 설명하시요.
라고 했을때. 왜 안되는지가 궁금합니다."
2020-09-10 11:21:26,"대민한국 만세","a 가  { a : 1 } 이라고하였을때.."
2020-09-10 11:24:25,"대민한국 만세","가정해본건데, 
구조분해 후 할당하려고 하는 대상 함수에서 
파라미터로 받은데이터에 원하는 요소인자가 없어서 에러가 발생된다라고 생각하는데,
이중 Sysmbol.iterator 가 없어서 그런거다 라고 생각됩니다."
2020-09-10 11:24:48,"리액트가즈아","스프레드 가 연산자 이기때문아닌가요?"
2020-09-10 11:25:11,"대민한국 만세","연산자도 내부적으론 함수를 문법화 해둔거라 생각되는데..."
2020-09-10 11:26:39,"FreeVue(홍성준)","아이폰에서는 플래시 기능을 사용 못하는 거죠??"
2020-09-10 11:26:45,"FreeVue(홍성준)","사파리에서"
2020-09-10 11:26:51,"FreeVue(홍성준)","일단 안된다고 확인은 됬느데"
2020-09-10 11:27:04,"FreeVue(홍성준)","이게 작년에 올라온 내용이라 현재는 어떤지 모르겠네요;;"
2020-09-10 11:27:40,"Ivan","이터러블/이터레이터 프로토콜 : 이터러블을 for …of 전개 연산자 등과 함께 동작하도록 규약되었기때문에"
2020-09-10 11:27:55,"Ivan","객체는 안되는거에유"
2020-09-10 11:28:47,"Ivan","만약 나는 객체를 순회를 해서 구조 분회를 하고 싶다면"
2020-09-10 11:28:58,"Ivan","Object.entries"
2020-09-10 11:29:35,"Ivan","써서 하시면 될듯합니다유~"
2020-09-10 11:30:56,"대민한국 만세","전개 연산자가 스프레드 연산자를 뜻하는거죠?"
2020-09-10 11:31:32,"Ivan","예얍"
2020-09-10 11:31:46,"대민한국 만세","그렇다면.  a = object 
console.log( { ...a } ) 가 가능하다는것은."
2020-09-10 11:33:08,"대민한국 만세","아까 말씀과는 충돌되는 문법인데,
위 같은경우 a 는 객체인데도 스프레드 연산자가 사용되었고, object merge 할때 사용되는 문법이기도 합니다. 물론 Object,assign 으로도 동일한 결과를 만들수 있지만 
언어에서 오류없이 제공되고 있기 때문에 
잘못된 문법은 아니라고 생각되요."
2020-09-10 11:34:06,"Ivan","무슨 말씀인지"
2020-09-10 11:34:10,"Ivan","잘 이해가 안되지만"
2020-09-10 11:34:32,"대민한국 만세","let a = {a : 1 } 
console.log( { ...a }) 라는 것을"
2020-09-10 11:34:42,"대민한국 만세","개발자도구에서 해보시면 오류없이 된다는것이 확인됩니다."
2020-09-10 11:35:14,"대민한국 만세","let a = {a : 1 } 
let b = { b : 2 } 
let c = { ...a , ...b } 
 
이또한 오류가 없습니다."
2020-09-10 11:35:31,"앵귤러를 보면 울리는 사이렌","오브젝트 안에서의 전개니까요"
2020-09-10 11:36:21,"Ivan","ECMAScript 2018에"
2020-09-10 11:36:24,"Ivan","추가되었어요"
2020-09-10 11:36:27,"Ivan","그 기능은"
2020-09-10 11:36:37,"대민한국 만세","제가 궁금한점은 더 깊게 파고 싶은 생각이라.
왜 어떻게 동작하는지가 궁금해서 좀 열을내서 말씀드린점 미리 양애드려요."
2020-09-10 11:36:38,"Ivan","되는게 불만이신거라면"
2020-09-10 11:37:01,"대민한국 만세","아뇨 불만 보다는 어떻게 내부적으로 동작하는지가 알고싶어서 그러는거에요."
2020-09-10 11:38:04,"대민한국 만세","이게 어디에도 나와있지 않다보니.
선배님들과 얘기하다보면 뭔가 실마리를 잡을 수 있지않을까 싶은건데,
 
제 질문의 의도와 다르게 답변이 나오다보니 좀 격하게 한거같습니다. 죄송합니다."
2020-09-10 11:38:29,"최태산 - [dolen/도렌]","전개하고자 하는 대상이 객체라면 객체 안에서만 전개할 수 있다. 그게 ES9에서 추가된 스펙이다. 정도로 이해해보면 어떨까요 :)"
2020-09-10 11:39:53,"대민한국 만세","네 그정도로만 이해하고 접어야겠네요...
오랫만에 내 안의 호기심이 생겨나서 
눈올때 강아지마냥 흥분한거같네요 .ㅎㅎ;"
2020-09-10 11:40:25,"리액트가즈아","깃으로 오픈되어있으면 분석이 되실텐데"
2020-09-10 11:40:35,"최태산 - [dolen/도렌]","이모티콘"
2020-09-10 11:40:40,"하민님의 제자 마루","v8 엔진을..!"
2020-09-10 11:40:59,"대민한국 만세","까는 법을 몰라서... ;;"
2020-09-10 11:42:50,"Ivan","실제로 스펙에 채택되었다는건"
2020-09-10 11:43:09,"Ivan","내부적으로 필요성이 있어서 프로프즈한거고 그걸 채택해서 추가된 내용이에요 만세님처럼"
2020-09-10 11:43:43,"하민님의 제자 마루","사실 이걸 안되게 막아놓은 이유는ㅁ"
2020-09-10 11:43:47,"하민님의 제자 마루","a =[ 1] 이면"
2020-09-10 11:43:53,"하민님의 제자 마루","a= [ 1, 2 ]"
2020-09-10 11:43:59,"앵귤사랑나라사랑","객체는 할당까지 이뤄져야 되는거 아닌가용"
2020-09-10 11:44:00,"Ivan","첨에 말씀하신것처럼"
2020-09-10 11:44:00,"하민님의 제자 마루","면 console.log(1, 2) 로 스프레드라도 시켜주지"
2020-09-10 11:44:09,"하민님의 제자 마루","a= {a:1, b:1} "
2020-09-10 11:44:13,"앵귤러를 보면 울리는 사이렌","음"
2020-09-10 11:44:21,"하민님의 제자 마루","일떄 console.log(a:1, a:2) 따위로 스프레드 시켜줄수는 없으니까.."
2020-09-10 11:44:21,"앵귤러를 보면 울리는 사이렌","…Object.values(a) 로 가시죠"
2020-09-10 11:44:26,"Ivan","이터러블/이터레이터 프로토콜  규약에 따라"
2020-09-10 11:44:35,"Ivan","동작하는건 맞습니다."
2020-09-10 11:45:42,"Ivan","와.. 우린 큰일이네유 담주부터"
2020-09-10 11:45:45,"Ivan","출근이라네요.."
2020-09-10 11:45:50,"Ivan","이렇게 코로나 환자들 많은데.."
2020-09-10 11:45:57,"Ivan","..."
2020-09-10 11:45:58,"FreeVue(홍성준)","우와"
2020-09-10 11:46:03,"Ivan","이모티콘"
2020-09-10 11:46:30,"대민한국 만세","말씀을 이해한걸 정리하자면,
1. 이터러블/이터레이터 프로토콜  규약에 따라 동작하는건 맞다.
2. 스프레드 연산자는 이터러블 규약을 따른다.
3. { ...a} 가 되는건 내부적으로 필요성이 있어서 프로프즈한것이다.
로 이해하면 될까요? "
2020-09-10 11:47:18,"최태산 - [dolen/도렌]","이모티콘"
2020-09-10 11:47:23,"최태산 - [dolen/도렌]","다음주에 해제 되나보네여"
2020-09-10 11:47:24,"윤태원","아녀"
2020-09-10 11:47:24,"Ivan","넵 자세한건 그당시에 스펙 요청한 내용들 보시면"
2020-09-10 11:47:34,"Ivan","알지 않을까 생각합니다."
2020-09-10 11:47:46,"윤태원","{...a}는 이미 새로운 객체고"
2020-09-10 11:47:48,"Ivan","넵 망했어요"
2020-09-10 11:47:53,"문성주","울지마시고"
2020-09-10 11:47:54,"문성주","이야기해보세요"
2020-09-10 11:47:56,"문성주","..."
2020-09-10 11:47:57,"윤태원","그 외는 1번때문입니다"
2020-09-10 11:48:11,"jrjung","헐 거기는 재택 끝났어요??"
2020-09-10 11:48:15,"윤태원","이미 클리어한 설명들이 많은거같운뎀"
2020-09-10 11:48:17,"Ivan","네 이번주가"
2020-09-10 11:48:21,"대민한국 만세","저희는 이제 재택 시작했는... ㅋㅋ;;"
2020-09-10 11:48:26,"jrjung","와우 우리도 끝나면 어쩌지 ㄷㄷ"
2020-09-10 11:48:33,"Ivan","거긴 아닐거에요 ㅋㅋ"
2020-09-10 11:48:37,"Ivan","거긴 워라벨 좋은 회사니.."
2020-09-10 11:48:47,"Ivan","저희는 워라벨 좋은 회사는 아닌거 같아요 ㅋㅋ"
2020-09-10 11:48:49,"밀으","console.log(…a) 를 하게되면 Type '{ a: number; }' must have a '[Symbol.iterator]()' method that returns an iterator. 이런 에러가 뜨는데 결국 console.log 는 함수이고 내부적으로 args 라는 배열을 받도록 처리가 되는데 a 라는 오브젝트를 배열에 할당하려고 하니 에러가 나는거 아닐까라고 생각해봅니다…"
2020-09-10 11:50:01,"jrjung","연봉이 좋으시잖아요 (_ _)>"
2020-09-10 11:50:18,"문성주","그러네요"
2020-09-10 11:50:20,"문성주","연봉이 좋으시면.."
2020-09-10 11:50:30,"FreeVue(홍성준)","외제차 오더"
2020-09-10 11:50:49,"대민한국 만세","저도 이런 생각에서 시작되서 질문하게 됬네요.. ㅎ;"
2020-09-10 11:51:09,"앵귤사랑나라사랑","저도 궁금해졌어요ㅋㅋㅋㅋ 뭐지"
2020-09-10 11:51:11,"Ivan","ㅋㅋㅋ 연봉이 좋진 않습니다 ㅋㅋ"
2020-09-10 11:51:26,"최태산 - [dolen/도렌]","이모티콘"
2020-09-10 11:51:33,"Ivan","도렌님보다"
2020-09-10 11:51:37,"Ivan","한참 아래입니다.."
2020-09-10 11:51:44,"jrjung","와 다들 고액연봉자 ㄷㄷ"
2020-09-10 11:51:51,"Ivan","이런식으로 한명 보내는거죠 머"
2020-09-10 11:51:52,"FreeVue(홍성준)","그래도 두 분은 까마득 위에"
2020-09-10 11:51:58,"앵귤사랑나라사랑","전개연산자를 쓰면 리턴값이 각 요소여야 하는데 , 
객체의 경우 전개 연산자를쓰면 키 값 쌍이 나오잖아요. 근데 이 경우 value만 뱉는 다른 interator이랑은 다른거죠"
2020-09-10 11:51:58,"밤밤","ㄷㄷㄷ"
2020-09-10 11:51:58,"jrjung","0 몇개인가요!!"
2020-09-10 11:52:06,"밤밤","고액연봉...부럽습니다"
2020-09-10 11:52:08,"Ivan","00000000000"
2020-09-10 11:52:11,"대민한국 만세","우왕"
2020-09-10 11:52:11,"Ivan","정도입니다"
2020-09-10 11:52:16,"밤밤","와우..."
2020-09-10 11:52:17,"FreeVue(홍성준)","와"
2020-09-10 11:52:18,"대민한국 만세","0만있네..."
2020-09-10 11:52:18,"Ivan","10000000000"
2020-09-10 11:52:19,"앵귤사랑나라사랑","근데 객체 안에서는 같은 네이밍의 키값이 결정되면 자동으로 이어지니까"
2020-09-10 11:52:22,"징가룬","누가 외제차 타고 다니시나요"
2020-09-10 11:52:25,"jrjung","와 저게 얼마야"
2020-09-10 11:52:25,"Ivan","월급입니다"
2020-09-10 11:52:27,"앵귤사랑나라사랑","할당이 이뤄지는거같아요"
2020-09-10 11:52:34,"Ivan","이왕 많다고 다들하시니"
2020-09-10 11:52:37,"Ivan","시원하게 올려주십시오"
2020-09-10 11:52:40,"Ivan","저게 월급입니다"
2020-09-10 11:52:51,"Ivan","10000000000"
2020-09-10 11:52:52,"네","와우"
2020-09-10 11:52:52,"밤밤","건물 하나만 사주세요 방장님(?)"
2020-09-10 11:52:55,"FreeVue(홍성준)","10,000,000,000"
2020-09-10 11:53:02,"네","1800000"
2020-09-10 11:53:04,"Ivan","도렌님은 11000000000"
2020-09-10 11:53:06,"Ivan","이고요"
2020-09-10 11:53:09,"프늅","와..."
2020-09-10 11:53:12,"최태산 - [dolen/도렌]","이모티콘"
2020-09-10 11:53:12,"대민한국 만세","우와"
2020-09-10 11:53:16,"대민한국 만세","U WHA"
2020-09-10 11:53:23,"윤태원","전 짐바브웨가도"
2020-09-10 11:53:23,"최태산 - [dolen/도렌]","제 월급 세상 귀여운편..."
2020-09-10 11:53:24,"FreeVue(홍성준)","이 방 정모때 소고기 쏘셔도 되겠는데요"
2020-09-10 11:53:24,"윤태원","못벌듯"
2020-09-10 11:53:28,"윤태원","이모티콘"
2020-09-10 11:53:40,"최태산 - [dolen/도렌]","짐바브윀ㅋㅋㅋㅋ"
2020-09-10 11:53:40,"Ivan","제가 어자피 적다고 해도 아무도 제말 안믿잖아요 ㅋ"
2020-09-10 11:53:46,"앵귤사랑나라사랑","개발자앞에서 돈자랑하면 안된다더니 이럴때쓰는말이엇군요…  ㄷ..."
2020-09-10 11:53:47,"대민한국 만세","전 1,000,000.000 인데"
2020-09-10 11:53:48,"네","그건 인정"
2020-09-10 11:53:51,"Ivan","이왕 고액연봉자 프레임 씌울꺼면"
2020-09-10 11:53:54,"Ivan","저정도 해주세요"
2020-09-10 11:53:55,"하민님의 제자 마루","이반님 기준으로"
2020-09-10 11:53:57,"하민님의 제자 마루","1억이면 적은거죠"
2020-09-10 11:53:58,"FreeVue(홍성준)","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-10 11:54:06,"Ivan","ㅋㅋㅋㅋ"
2020-09-10 11:54:08,"리액트와함께","비트코인 환산가격으로 알려주세요"
2020-09-10 11:54:20,"FreeVue(홍성준)","아 나는 언제 3을 바꾸려나"
2020-09-10 11:54:23,"징가룬","달러로 표기해주세요"
2020-09-10 11:54:25,"Ivan","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-10 11:54:35,"FreeVue(홍성준)","저게 잘러 표기이십니다"
2020-09-10 11:54:39,"앵귤사랑나라사랑","38..세금징수..과…."
2020-09-10 11:54:40,"징가룬","그런가요"
2020-09-10 11:54:44,"FreeVue(홍성준)","세후"
2020-09-10 11:54:47,"Ivan","ㅋㅋㅋㅋㅋ"
2020-09-10 11:54:49,"징가룬","포르쉐 오너 있으신가요"
2020-09-10 11:54:51,"대민한국 만세","1BCH 입니다."
2020-09-10 11:54:59,"앵귤사랑나라사랑","UBD로 환산해주세요"
2020-09-10 11:55:07,"Ivan","이봐요 ㅋㅋ 어자피 이번생엔"
2020-09-10 11:55:13,"Ivan","머라고 해도 안믿어주시더라고요"
2020-09-10 11:55:19,"Ivan","이게 다 순수님때문입니다..."
2020-09-10 11:55:31,"FreeVue(홍성준)","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-10 11:55:37,"Ivan","실제론 그분이 젤 많이버는데.."
2020-09-10 11:55:55,"Ivan","이번달에도 알바로만 600가까이 버시는걸로 아는데"
2020-09-10 11:56:00,"Ivan","@순수"
2020-09-10 11:57:49,"FreeVue(홍성준)","세후"
2020-09-10 11:58:48,"앵귤사랑나라사랑","알바로만 600?!!"
2020-09-10 11:59:47,"Ivan","저는 팩트만 이야기하고 그분은 제 연봉 모르면서 막 과장해서 이야기 하더라고요."
2020-09-10 12:00:11,"바보K","맛점들 하세여!"
2020-09-10 12:00:29,"코린이/서울","내 연봉 귀여워"
2020-09-10 12:00:33,"조건희","맛점하세요~"
2020-09-10 12:00:36,"Ivan","맞점하세요"
2020-09-10 12:00:39,"Ivan","벌써 12시군요"
2020-09-10 12:00:43,"코린이/서울","이모티콘"
2020-09-10 12:01:08,"조건희","이모티콘"
2020-09-10 12:06:12,"윤태원","점심은 뭘먹어야맛있을까나아"
2020-09-10 12:12:23,"검은곰","샵검색: #피카츄 돈까스"
2020-09-10 12:12:43,"검은곰","이모티콘"
2020-09-10 12:17:46,"하민","잔인"
2020-09-10 12:17:50,"하민","흑흑 피카츄아"
2020-09-10 12:17:59,"하민","너무 맛있어…."
